shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
ML_4_R_Shape,19.52512,-99.086647,55
ML_4_R_Shape,19.525153,-99.085997,56
ML_4_R_Shape,19.525208,-99.08564,57
ML_4_R_Shape,19.525339,-99.085331,58
ML_4_R_Shape,19.527042,-99.082268,59
ML_4_R_Shape,19.532037,-99.073151,60
ML_4_R_Shape,19.53232,-99.072508,61
ML_4_R_Shape,19.532593,-99.071817,62
ML_4_R_Shape,19.53274,-99.071261,63
ML_4_R_Shape,19.533233,-99.068406,64
ML_4_R_Shape,19.533442,-99.067712,65
ML_4_R_Shape,19.53369,-99.067141,66
ML_4_R_Shape,19.534696,-99.065459,67
ML_4_R_Shape,19.537679,-99.060427,68
ML_4_R_Shape,19.538255,-99.059708,69
ML_4_R_Shape,19.542054,-99.056557,70
ML_4_R_Shape,19.54573,-99.053487,71
ML_4_R_Shape,19.546364,-99.053153,72
ML_4_R_Shape,19.548314,-99.052649,73
ML_4_R_Shape,19.552157,-99.051708,74
ML_4_R_Shape,19.553974,-99.050989,75
ML_4_R_Shape,19.557111,-99.049441,76
ML_4_R_Shape,19.562179,-99.046823,77
ML_4_R_Shape,19.564201,-99.045975,78
ML_4_R_Shape,19.566031,-99.045128,79
ML_4_R_Shape,19.56873,-99.043969,80
ML_4_R_Shape,19.569839,-99.043545,81
ML_4_R_Shape,19.571115,-99.043266,82
ML_4_R_Shape,19.581669,-99.041812,83
ML_4_R_Shape,19.587613,-99.040997,84
ML_4_R_Shape,19.588179,-99.040868,85
ML_4_R_Shape,19.591322,-99.039484,86
ML_4_R_Shape,19.595184,-99.037703,87
ML_4_R_Shape,19.597976,-99.03641,88
ML_4_R_Shape,19.598711,-99.036099,89
ML_4_R_Shape,19.601773,-99.034339,90
ML_4_R_Shape,19.604634,-99.032714,91
ML_4_R_Shape,19.60524,-99.032156,92
ML_4_R_Shape,19.605581,-99.031866,93
ML_4_R_Shape,19.605684,-99.03177,94
ML_4_R_Shape,19.606458,-99.030421,95
ML_4_R_Shape,19.60953,-99.024924,96
ML_4_R_Shape,19.612309,-99.019813,97
ML_4_R_Shape,19.613272,-99.018038,98
ML_4_R_Shape,19.614244,-99.016419,99
ML_4_R_Shape,19.614313,-99.016191,100
ML_4_R_Shape,19.614436,-99.015827,101
ML_4_R_Shape,19.617784,-99.010234,102
ML_4_R_Shape,19.617895,-99.009969,103
ML_4_R_Shape,19.617935,-99.00973,104
ML_4_R_Shape,19.617294,-99.009272,105
ML_4_R_Shape,19.616999,-99.008461,106
ML_4_R_Shape,19.616893,-99.008108,107
ML_4_R_Shape,19.616314,-99.007558,108
ML_4_R_Shape,19.616152,-99.007466,109
ML_4_R_Shape,19.616091,-99.00747,110
ML_4_R_Shape,19.616051,-99.007544,111
ML_4_R_Shape,19.616127,-99.007683,112
ML_4_R_Shape,19.616723,-99.008216,113
ML_4_R_Shape,19.616806,-99.00852,114
ML_4_R_Shape,19.6169,-99.008845,115
ML_4_R_Shape,19.617034,-99.009038,116
ML_4_R_Shape,19.617294,-99.009272,117
ML_4_R_Shape,19.617935,-99.00973,118
ML_4_R_Shape,19.618024,-99.009694,119
ML_4_R_Shape,19.618097,-99.00962,120
ML_4_R_Shape,19.620512,-99.005664,121
ML_4_R_Shape,19.620967,-99.00521,122
ML_4_R_Shape,19.621397,-99.004918,123
ML_4_R_Shape,19.623244,-99.004119,124
ML_4_R_Shape,19.627437,-99.002628,125
ML_4_R_Shape,19.629322,-99.002252,126
ML_4_R_Shape,19.629519,-99.003126,127
ML_4_R_Shape,19.629696,-99.004704,128
ML_4_R_Shape,19.629812,-99.00583,129
ML_4_R_Shape,19.629898,-99.00612,130
ML_4_R_Shape,19.63003,-99.006817,131
ML_4_R_Shape,19.630146,-99.007659,132
ML_4_R_Shape,19.630434,-99.009344,133
ML_4_R_Shape,19.630717,-99.012128,134
ML_4_R_Shape,19.630984,-99.014574,135
ML_4_R_Shape,19.631237,-99.01628,136
ML_4_R_Shape,19.632051,-99.021666,137
ML_4_R_Shape,19.632677,-99.025931,138
ML_4_R_Shape,19.633345,-99.030335,139
ML_4_R_Shape,19.634706,-99.039327,140
ML_4_R_Shape,19.635965,-99.047772,141
ML_4_R_Shape,19.636202,-99.047984,142
ML_4_R_Shape,19.637026,-99.048405,143
ML_4_R_Shape,19.637154,-99.048352,144
ML_4_R_Shape,19.637152,-99.048182,145
ML_4_R_Shape,19.635914,-99.047343,146
